t,yaw,pitch,roll,arealX,arealY,arealZ,aworldX,aworldY,aworldZ,gpstime,lat,lon,speed,alt
986.282661,61.91,37.14,-0.02,0.55,-0.13,0.79,-0.13,-0.04,0.97,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.293058,61.94,37.20,-0.03,0.61,-0.14,0.81,-0.12,-0.08,1.01,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.302863,61.94,37.20,-0.04,0.65,-0.16,0.84,-0.12,-0.09,1.06,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.313548,61.96,37.23,-0.06,0.61,-0.14,0.84,-0.13,-0.06,1.04,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.322420,61.97,37.19,-0.03,0.54,-0.09,0.84,-0.11,0.01,0.99,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.333053,62.01,37.21,-0.01,0.55,-0.08,0.74,-0.07,-0.04,0.93,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.343744,62.03,37.28,-0.03,0.64,-0.10,0.72,-0.04,-0.12,0.96,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.352628,62.04,37.34,-0.06,0.68,-0.11,0.76,-0.05,-0.13,1.02,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.363263,62.02,37.28,-0.08,0.61,-0.10,0.87,-0.11,-0.02,1.06,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.372133,62.00,37.20,-0.09,0.57,-0.10,0.88,-0.12,0.01,1.05,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.382817,62.00,37.16,-0.12,0.51,-0.10,0.84,-0.14,0.03,0.98,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.393467,62.00,37.15,-0.15,0.54,-0.10,0.83,-0.12,0.00,0.99,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.402464,62.02,37.20,-0.18,0.62,-0.10,0.80,-0.08,-0.06,1.01,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.413161,62.05,37.25,-0.20,0.64,-0.07,0.79,-0.04,-0.07,1.01,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.422089,62.06,37.25,-0.21,0.61,-0.09,0.85,-0.09,-0.02,1.04,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.432720,62.06,37.24,-0.26,0.63,-0.11,0.84,-0.09,-0.05,1.04,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.443298,62.09,37.28,-0.28,0.60,-0.10,0.75,-0.06,-0.07,0.96,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.452133,62.10,37.27,-0.31,0.52,-0.09,0.69,-0.07,-0.04,0.87,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.462847,62.09,37.22,-0.34,0.48,-0.09,0.77,-0.11,0.03,0.90,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.473450,62.06,37.14,-0.38,0.47,-0.10,0.84,-0.15,0.06,0.95,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.482272,62.05,37.11,-0.42,0.49,-0.08,0.83,-0.12,0.05,0.96,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.492930,62.05,37.13,-0.45,0.55,-0.08,0.83,-0.09,0.01,0.99,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.503604,62.04,37.14,-0.50,0.52,-0.09,0.81,-0.11,0.02,0.96,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.512410,62.02,37.08,-0.54,0.45,-0.08,0.85,-0.15,0.09,0.94,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.523021,61.99,36.99,-0.57,0.43,-0.07,0.86,-0.15,0.11,0.94,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.533709,61.98,36.97,-0.58,0.46,-0.04,0.86,-0.11,0.11,0.96,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.542584,61.96,36.93,-0.62,0.50,-0.09,0.95,-0.16,0.10,1.06,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.553235,61.94,36.90,-0.69,0.54,-0.06,0.95,-0.12,0.08,1.09,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.562099,61.97,36.95,-0.67,0.59,-0.04,0.85,-0.04,0.01,1.03,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.572802,61.97,36.99,-0.69,0.55,-0.02,0.80,-0.03,0.03,0.97,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.583582,61.97,36.99,-0.71,0.52,-0.00,0.82,-0.04,0.07,0.97,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.592441,61.96,36.99,-0.74,0.58,-0.00,0.84,-0.02,0.04,1.02,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.603087,61.96,37.09,-0.78,0.70,-0.01,0.77,0.06,-0.07,1.03,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.612062,61.97,37.20,-0.82,0.73,-0.02,0.73,0.07,-0.12,1.02,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.622715,61.94,37.21,-0.84,0.64,0.00,0.76,0.04,-0.03,0.99,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.633352,61.90,37.16,-0.87,0.57,0.01,0.76,0.02,0.02,0.95,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.642220,61.86,37.13,-0.90,0.54,-0.03,0.83,-0.05,0.05,0.98,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.652929,61.81,37.15,-0.98,0.62,-0.04,0.83,-0.03,-0.01,1.04,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.663573,61.81,37.23,-1.00,0.70,-0.04,0.82,0.02,-0.06,1.07,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.672437,61.80,37.31,-1.06,0.68,-0.06,0.73,0.02,-0.10,0.99,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.683065,61.77,37.30,-1.11,0.58,-0.08,0.80,-0.06,-0.02,0.99,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.691924,61.70,37.21,-1.17,0.53,-0.11,0.85,-0.12,0.03,1.00,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.702619,61.67,37.21,-1.21,0.51,-0.06,0.73,-0.05,0.00,0.89,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.713269,61.65,37.20,-1.22,0.47,-0.06,0.78,-0.09,0.06,0.91,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.722155,61.57,37.11,-1.29,0.48,-0.10,0.88,-0.15,0.08,0.99,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.732778,61.51,37.06,-1.36,0.47,-0.09,0.90,-0.15,0.10,1.01,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.743407,61.47,37.02,-1.36,0.47,-0.06,0.88,-0.11,0.11,0.99,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.752278,61.43,37.02,-1.43,0.53,-0.10,0.84,-0.11,0.03,0.99,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.762878,61.41,37.04,-1.44,0.52,-0.04,0.86,-0.07,0.07,1.00,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.773478,61.36,37.00,-1.47,0.51,-0.07,0.80,-0.08,0.04,0.95,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.782333,61.31,37.02,-1.53,0.55,-0.06,0.77,-0.05,0.00,0.95,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.792975,61.26,36.98,-1.56,0.52,-0.06,0.85,-0.08,0.06,0.99,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.801910,61.21,36.91,-1.58,0.50,-0.06,0.87,-0.10,0.08,1.00,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.812660,61.16,36.87,-1.62,0.54,-0.08,0.87,-0.10,0.05,1.02,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.823314,61.16,36.91,-1.61,0.58,-0.01,0.78,0.01,0.01,0.97,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.832160,61.14,36.92,-1.61,0.49,-0.03,0.80,-0.05,0.07,0.94,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.842929,61.08,36.84,-1.64,0.46,-0.03,0.83,-0.07,0.10,0.94,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.851820,61.04,36.83,-1.68,0.52,-0.06,0.94,-0.11,0.10,1.07,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.862432,61.00,36.83,-1.71,0.63,-0.06,0.94,-0.06,0.04,1.13,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.873080,60.97,36.87,-1.73,0.65,-0.05,0.87,-0.02,-0.01,1.08,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.881938,60.95,36.91,-1.74,0.63,-0.02,0.82,0.02,-0.00,1.03,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.892534,60.92,36.93,-1.76,0.58,-0.02,0.77,0.01,0.01,0.97,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.903314,60.88,36.94,-1.78,0.57,-0.02,0.77,0.00,0.01,0.96,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.912252,60.84,36.96,-1.80,0.60,-0.03,0.76,0.01,-0.02,0.97,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.922911,60.83,37.04,-1.83,0.67,-0.04,0.72,0.05,-0.09,0.97,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.931755,60.83,37.12,-1.85,0.66,-0.03,0.64,0.07,-0.12,0.91,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.942394,60.79,37.10,-1.88,0.57,-0.04,0.75,-0.01,-0.01,0.94,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.953108,60.71,36.98,-1.91,0.49,-0.07,0.88,-0.11,0.09,1.00,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.961967,60.66,36.96,-1.94,0.53,-0.05,0.76,-0.04,0.02,0.93,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.972614,60.65,37.03,-1.95,0.52,-0.05,0.68,-0.02,-0.01,0.85,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.983226,60.62,37.02,-1.97,0.47,-0.03,0.72,-0.04,0.05,0.86,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
986.992136,60.55,36.94,-2.00,0.44,-0.05,0.80,-0.09,0.10,0.90,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.002800,60.49,36.83,-2.01,0.47,-0.05,0.88,-0.10,0.12,0.99,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.011762,60.46,36.86,-2.03,0.58,-0.03,0.85,-0.02,0.04,1.03,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.022718,60.45,36.89,-2.03,0.58,-0.02,0.81,-0.00,0.03,0.99,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.031821,60.41,36.85,-2.05,0.51,-0.02,0.78,-0.02,0.05,0.93,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.042740,60.36,36.79,-2.05,0.46,0.00,0.80,-0.04,0.11,0.92,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.051867,60.32,36.75,-2.07,0.49,-0.01,0.86,-0.05,0.11,0.98,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.062812,60.27,36.71,-2.09,0.52,-0.01,0.96,-0.06,0.15,1.08,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.071919,60.23,36.67,-2.10,0.56,-0.04,0.95,-0.06,0.10,1.10,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.082763,60.19,36.68,-2.15,0.56,-0.04,0.96,-0.07,0.11,1.11,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.099772,60.15,36.62,-2.14,0.47,-0.03,0.96,-0.10,0.17,1.06,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.107087,60.12,36.61,-2.17,0.48,-0.03,0.95,-0.09,0.16,1.04,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.114424,60.08,36.61,-2.19,0.55,-0.02,0.92,-0.04,0.11,1.06,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.121691,60.09,36.75,-2.21,0.66,-0.02,0.84,0.04,-0.01,1.07,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.132613,60.06,36.82,-2.26,0.70,-0.06,0.83,0.02,-0.06,1.09,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.141731,60.03,36.88,-2.30,0.71,-0.06,0.74,0.06,-0.11,1.02,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.152663,60.01,36.91,-2.31,0.63,-0.04,0.80,0.01,-0.02,1.02,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.161766,59.99,36.93,-2.32,0.62,0.01,0.68,0.08,-0.04,0.91,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.172679,59.98,37.00,-2.32,0.56,-0.02,0.61,0.05,-0.06,0.83,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.181789,59.92,37.01,-2.39,0.55,-0.07,0.58,0.02,-0.09,0.80,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.192322,59.89,37.02,-2.39,0.57,-0.00,0.66,0.06,-0.03,0.87,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.202765,59.86,37.01,-2.39,0.58,-0.01,0.67,0.06,-0.04,0.88,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.213194,59.83,36.99,-2.39,0.55,0.01,0.72,0.04,0.02,0.90,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.222341,59.76,36.92,-2.42,0.51,-0.05,0.78,-0.04,0.04,0.94,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.232751,59.69,36.87,-2.46,0.53,-0.03,0.78,-0.01,0.04,0.95,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.245820,59.65,36.86,-2.47,0.54,-0.04,0.80,-0.03,0.04,0.97,17-05-2019 03:55:39,38.78,-104.65,20.40,5883.45
987.253796,59.60,36.83,-2.50,0.57,-0.05,0.84,-0.03,0.04,1.01,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.262048,59.54,36.75,-2.51,0.51,-0.04,0.93,-0.07,0.13,1.05,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.272445,59.47,36.64,-2.51,0.49,-0.02,0.92,-0.07,0.14,1.03,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.282892,59.43,36.66,-2.53,0.53,-0.03,0.80,-0.02,0.05,0.96,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.293332,59.37,36.62,-2.54,0.46,-0.02,0.83,-0.05,0.12,0.94,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.302999,59.29,36.48,-2.54,0.42,-0.01,0.94,-0.10,0.20,1.00,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.312030,59.22,36.43,-2.55,0.48,-0.04,0.93,-0.09,0.14,1.03,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.321310,59.19,36.48,-2.56,0.55,-0.02,0.88,-0.02,0.08,1.04,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.332215,59.15,36.49,-2.58,0.59,-0.03,0.88,-0.01,0.05,1.06,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.341330,59.13,36.56,-2.57,0.64,-0.03,0.87,0.01,0.01,1.08,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.352227,59.07,36.57,-2.62,0.59,-0.05,0.88,-0.03,0.04,1.06,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.361435,59.03,36.58,-2.59,0.56,0.01,0.84,0.01,0.07,1.01,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.372357,59.01,36.61,-2.59,0.57,-0.02,0.79,0.01,0.03,0.98,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.381480,58.97,36.70,-2.63,0.66,-0.05,0.74,0.05,-0.07,0.98,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.392393,58.93,36.78,-2.66,0.67,-0.05,0.70,0.07,-0.10,0.96,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.401555,58.89,36.82,-2.66,0.65,-0.03,0.69,0.08,-0.08,0.94,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.412416,58.86,36.81,-2.64,0.58,-0.04,0.73,0.02,-0.02,0.93,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.421652,58.78,36.75,-2.64,0.53,-0.03,0.75,-0.00,0.03,0.91,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.432532,58.73,36.74,-2.65,0.51,-0.04,0.74,-0.02,0.03,0.90,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.441651,58.67,36.76,-2.67,0.56,-0.05,0.74,-0.00,-0.01,0.93,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.452564,58.64,36.78,-2.67,0.59,-0.06,0.83,-0.03,0.01,1.02,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.461620,58.58,36.77,-2.68,0.63,-0.03,0.84,0.01,0.01,1.05,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.472573,58.58,36.84,-2.65,0.64,-0.02,0.71,0.07,-0.05,0.95,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.481651,58.55,36.86,-2.65,0.57,-0.03,0.72,0.03,-0.01,0.92,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.492603,58.49,36.79,-2.66,0.53,-0.05,0.82,-0.05,0.05,0.97,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.501718,58.43,36.70,-2.66,0.50,-0.02,0.84,-0.04,0.09,0.97,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.512719,58.41,36.72,-2.64,0.56,-0.01,0.80,0.01,0.04,0.98,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.521745,58.37,36.69,-2.62,0.55,0.00,0.89,-0.02,0.10,1.04,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.532755,58.29,36.59,-2.59,0.49,0.01,0.93,-0.06,0.16,1.04,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.541877,58.25,36.57,-2.59,0.52,-0.01,0.90,-0.04,0.12,1.03,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.552799,58.22,36.63,-2.58,0.58,0.02,0.79,0.05,0.04,0.98,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.561897,58.19,36.66,-2.57,0.56,0.01,0.80,0.03,0.05,0.98,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.571019,58.13,36.63,-2.56,0.53,0.01,0.82,0.01,0.08,0.97,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.581918,58.05,36.57,-2.56,0.48,-0.01,0.88,-0.05,0.13,0.99,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.591259,57.99,36.53,-2.55,0.49,0.00,0.77,-0.00,0.07,0.91,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.602171,57.96,36.59,-2.54,0.55,-0.01,0.76,0.02,0.03,0.93,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.611272,57.92,36.58,-2.51,0.56,0.01,0.83,0.02,0.07,1.00,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.622308,57.86,36.52,-2.48,0.52,-0.00,0.92,-0.04,0.13,1.05,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.631459,57.80,36.48,-2.45,0.51,0.04,0.85,0.01,0.12,0.98,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.642390,57.80,36.58,-2.40,0.55,0.03,0.72,0.07,0.03,0.90,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.651504,57.75,36.63,-2.40,0.58,0.01,0.76,0.04,0.03,0.96,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.662406,57.69,36.60,-2.38,0.60,0.01,0.86,0.02,0.05,1.05,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.671534,57.64,36.63,-2.36,0.67,-0.02,0.80,0.05,-0.03,1.04,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.682432,57.59,36.65,-2.35,0.61,-0.01,0.77,0.04,-0.00,0.99,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.691546,57.54,36.63,-2.32,0.57,0.00,0.75,0.04,0.02,0.94,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.702444,57.49,36.62,-2.29,0.53,-0.02,0.76,-0.01,0.03,0.93,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.711618,57.44,36.64,-2.29,0.55,-0.04,0.74,-0.00,-0.00,0.92,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.722467,57.42,36.70,-2.26,0.63,-0.05,0.78,0.01,-0.04,1.01,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.731664,57.37,36.68,-2.24,0.62,-0.06,0.87,-0.03,0.00,1.07,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.742528,57.34,36.70,-2.19,0.63,-0.04,0.83,0.00,-0.01,1.05,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.751713,57.31,36.76,-2.17,0.63,-0.05,0.70,0.04,-0.08,0.94,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.760818,57.29,36.80,-2.14,0.62,-0.06,0.75,0.01,-0.05,0.97,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.771649,57.23,36.76,-2.12,0.62,-0.06,0.83,-0.02,-0.02,1.04,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.782515,57.19,36.79,-2.10,0.61,-0.07,0.78,-0.01,-0.03,0.99,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.791620,57.15,36.81,-2.08,0.59,-0.08,0.70,-0.00,-0.07,0.91,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.802517,57.11,36.79,-2.06,0.52,-0.08,0.75,-0.06,-0.00,0.91,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.811610,57.05,36.75,-2.03,0.56,-0.07,0.84,-0.06,0.02,1.01,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.822532,57.01,36.74,-1.99,0.62,-0.06,0.89,-0.04,0.01,1.09,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.831742,56.96,36.77,-1.97,0.61,-0.09,0.86,-0.06,-0.01,1.06,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.840861,56.94,36.81,-1.95,0.58,-0.07,0.77,-0.03,-0.03,0.97,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.851737,56.89,36.81,-1.92,0.52,-0.08,0.75,-0.06,-0.01,0.91,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.860842,56.84,36.76,-1.90,0.48,-0.09,0.81,-0.11,0.04,0.94,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.871824,56.79,36.72,-1.86,0.53,-0.08,0.85,-0.08,0.03,1.00,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.880919,56.79,36.75,-1.81,0.59,-0.11,0.84,-0.08,-0.02,1.03,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.891835,56.76,36.75,-1.78,0.56,-0.10,0.84,-0.08,0.00,1.02,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.900936,56.74,36.71,-1.72,0.48,-0.09,0.85,-0.12,0.05,0.97,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.911911,56.71,36.67,-1.68,0.46,-0.08,0.77,-0.10,0.04,0.89,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.921042,56.72,36.71,-1.63,0.49,-0.06,0.76,-0.06,0.02,0.90,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.931947,56.69,36.71,-1.59,0.58,-0.07,0.80,-0.04,-0.02,0.99,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.941041,56.69,36.75,-1.52,0.65,-0.02,0.83,0.02,-0.02,1.05,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.951878,56.67,36.74,-1.44,0.61,-0.01,0.86,0.00,0.03,1.05,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.961009,56.65,36.72,-1.37,0.58,0.02,0.79,0.03,0.03,0.98,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.972024,56.63,36.70,-1.32,0.52,0.00,0.75,-0.00,0.04,0.91,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.981147,56.59,36.69,-1.28,0.50,0.00,0.73,-0.00,0.04,0.88,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
987.992086,56.57,36.69,-1.21,0.55,0.01,0.73,0.02,0.02,0.91,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
988.001191,56.54,36.69,-1.17,0.59,-0.00,0.82,0.00,0.02,1.01,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
988.012033,56.49,36.63,-1.11,0.61,0.00,0.91,-0.02,0.06,1.10,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
988.021103,56.46,36.63,-1.06,0.61,-0.01,0.87,-0.01,0.03,1.07,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
988.032129,56.43,36.64,-1.01,0.58,0.00,0.80,0.01,0.02,0.99,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
988.041237,56.39,36.62,-0.96,0.55,-0.01,0.85,-0.04,0.05,1.01,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
988.052121,56.33,36.60,-0.94,0.56,-0.05,0.82,-0.05,0.01,0.99,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
988.061233,56.31,36.67,-0.91,0.60,-0.06,0.72,-0.00,-0.06,0.94,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
988.072171,56.29,36.69,-0.86,0.56,-0.05,0.72,-0.02,-0.03,0.92,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
988.081257,56.23,36.63,-0.80,0.52,-0.06,0.82,-0.08,0.03,0.97,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
988.092160,56.18,36.58,-0.77,0.55,-0.07,0.83,-0.08,0.01,0.99,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
988.101272,56.17,36.63,-0.71,0.59,-0.08,0.81,-0.06,-0.03,1.01,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
988.112176,56.15,36.66,-0.67,0.59,-0.07,0.78,-0.04,-0.04,0.98,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
988.121312,56.15,36.70,-0.61,0.58,-0.06,0.76,-0.03,-0.04,0.95,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
988.132228,56.15,36.73,-0.56,0.58,-0.07,0.74,-0.03,-0.06,0.94,17-05-2019 03:55:40,38.78,-104.65,19.64,5883.06
